Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,F13,Right_Store,Type,Size,"DMA "
36,2011-02-25,67.73,3053,2122912786,8395,False,"",36,A,39910,Salt Lake City
40,2011-06-24,62.59,3851,1352652667,4781,False,"",40,A,155083,Charlotte
37,2012-09-28,79.49,3666,2216556,6623,False,"",37,C,39910,Austin
4,2010-11-26,48.08,2752,1266692667,7127,True,"",4,A,205863,Houston
9,2011-02-18,58.5,3045,2168154856,6416,False,"",9,B,125833,Dallas-Ft.Worth
11,2010-05-07,75.57,2835,2136211778,7343,False,"",11,A,207499,Los Angeles
4,2012-07-06,80.37,3187,1307196333,4077,False,"",4,A,205863,Houston
17,2012-08-17,70.98,3545,1307909677,5936,False,"",17,B,93188,Charlotte
25,2011-02-25,28.36,3274,2066424093,7343,False,"",25,B,128107,Kansas City
19,2010-08-20,72.22,2913,1326616129,8099,False,"",19,A,203819,Philadelphia
9,2012-08-24,77.9,3.62,2259364729,5277,False,"",9,B,125833,Dallas-Ft.Worth
38,2012-01-20,46.2,3.66,1302792258,12187,False,"",38,C,39690,Kansas City
33,2010-12-24,60.43,3236,1269835806,9265,False,"",33,A,39690,Atlanta
22,2012-11-16,45.84,3754,1424928071,7543,False,"",22,B,119557,Houston
34,2011-07-29,78.04,3659,1291677097,10641,False,"",34,A,158114,Cleveland-Akron
23,2012-03-23,57.82,3889,1376552903,4261,False,"",23,B,114533,Philadelphia
10,2012-07-20,84.45,3589,1307012903,7.17,False,"",10,B,126512,Cleveland-Akron
37,2013-05-31,80.19,3466,,,False,"",37,C,39910,Austin
28,2010-04-30,67.38,3105,1263805667,14099,False,"",28,A,206302,Dallas-Ft.Worth
27,2010-02-26,36,2.91,1355195191,8237,False,"",27,A,204184,Houston
13,2013-06-28,75.24,3726,,,False,"",13,A,219622,Los Angeles
24,2010-09-17,60.31,2846,1327670667,8117,False,"",24,A,203819,Atlanta
32,2010-02-26,26.64,2586,1896018023,9014,False,"",32,A,203007,Denver
1,2011-07-15,88.54,3575,2153611087,7962,False,"",1,A,151315,Houston
9,2011-11-11,58.28,3297,2216482278,6054,False,"",9,B,125833,Dallas-Ft.Worth
41,2011-12-02,34.53,3378,1958223287,6759,False,"",41,A,196321,Los Angeles
16,2011-12-30,23.91,3119,1963586101,6232,True,"",16,B,57197,Dallas-Ft.Worth
22,2010-07-09,79.22,2806,1363962643,8433,False,"",22,B,119557,Houston
26,2011-11-11,40.08,3.57,1364618065,7598,False,"",26,A,152513,Los Angeles
43,2011-04-15,65.01,3743,2071015429,10581,False,"",43,C,41062,San Diego
19,2013-04-26,47.33,3806,1391226129,7806,False,"",19,A,203819,Philadelphia
21,2013-06-14,81.91,3431,,,False,"",21,B,140167,Salt Lake City
25,2012-11-16,42.75,3.75,2161829378,7293,False,"",25,B,128107,Kansas City
14,2010-05-28,69.27,2899,1820464181,8899,False,"",14,A,200898,Dallas-Ft.Worth
5,2012-09-07,86.3,3.73,2230298805,5603,True,"",5,B,34875,Austin
15,2012-04-13,43.52,4187,137868,8.15,False,"",15,B,123737,Denver
28,2010-09-17,82.45,3028,1261454667,14.18,False,"",28,A,206302,Dallas-Ft.Worth
6,2010-05-14,74.95,2854,2118421769,7092,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
5,2012-03-09,57.69,3669,2216460048,5943,False,"",5,B,34875,Austin
21,2012-04-27,69.21,3814,221255812,6891,False,"",21,B,140167,Salt Lake City
30,2011-03-04,59.52,3288,2134775305,8028,False,"",30,C,42988,Los Angeles
44,2013-07-12,78.93,3666,,,False,"",44,C,39910,Atlanta
4,2010-10-15,62.03,2732,1263266774,7127,False,"",4,A,205863,Houston
38,2012-02-24,53.13,3.95,1305502069,12187,False,"",38,C,39690,Kansas City
43,2011-12-16,43.78,3159,2107365392,10148,False,"",43,C,41062,San Diego
11,2012-11-23,61.69,3211,2271081136,6034,True,"",11,A,207499,Los Angeles
7,2013-03-22,30.94,3609,2011984283,7107,False,"",7,B,70713,Cleveland-Akron
27,2010-08-20,75.16,2913,1365249182,7982,False,"",27,A,204184,Houston
41,2011-07-08,68.49,3.54,1931878448,6901,False,"",41,A,196321,Los Angeles
36,2012-12-28,55.73,44898,222624112,6228,True,"",36,A,39910,Salt Lake City
29,2011-10-14,62.63,3583,1365150968,9357,False,"",29,B,93638,Chicago
22,2011-12-09,45.35,3.47,1404397857,7706,False,"",22,B,119557,Houston
23,2010-11-12,35.59,2961,1329783226,5287,False,"",23,B,114533,Philadelphia
44,2011-11-18,40.65,3489,1298268333,6078,False,"",44,C,39910,Atlanta
6,2011-07-08,88.36,3.48,2168200275,6925,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
36,2010-04-09,68.54,2743,209400638,8464,False,"",36,A,39910,Salt Lake City
11,2013-07-19,82.06,3556,,,False,"",11,A,207499,Los Angeles
3,2010-07-30,82.04,2.64,214695346,7346,False,"",3,B,37392,Denver
15,2011-08-05,73.63,44596,1360540323,7806,False,"",15,B,123737,Denver
21,2011-05-13,75.04,3899,2156124735,7931,False,"",21,B,140167,Salt Lake City
5,2010-08-27,87.05,2619,212123908,6496,False,"",5,B,34875,Austin
12,2012-07-13,95.61,3723,130683,10926,False,"",12,B,112238,Chicago
35,2011-10-21,59.62,3.57,1404616048,8745,False,"",35,B,103681,Austin
7,2013-01-25,4,2872,200815099,7107,False,"",7,B,70713,Cleveland-Akron
31,2012-04-20,66.97,3877,2212021074,6891,False,"",31,A,203750,Atlanta
8,2010-12-10,42.47,2843,2148155214,6433,False,"",8,A,155078,San Diego
17,2011-12-30,26.73,3119,1300710323,6617,True,"",17,B,93188,Charlotte
32,2011-09-16,60.88,3596,1947419707,8622,False,"",32,A,203007,Denver
23,2010-02-19,44768,2747,131637,5892,False,"",23,B,114533,Philadelphia
40,2010-09-17,55.34,2716,1327670667,5326,False,"",40,A,155083,Charlotte
2,2011-04-01,55.43,3524,2144886908,7931,False,"",2,A,202307,Cleveland-Akron
10,2012-06-01,80.06,4277,1309592258,7382,False,"",10,B,126512,Cleveland-Akron
45,2012-06-22,74.22,3564,1910646096,8567,False,"",45,B,118221,Tampa-St. Pete
3,2010-08-20,88.02,2664,2149314191,7346,False,"",3,B,37392,Denver
29,2013-02-15,32.73,3807,1389004286,8951,False,"",29,B,93638,Chicago
33,2012-02-24,59.41,3.95,1305502069,7603,False,"",33,A,39690,Atlanta
44,2011-09-30,68.28,3623,1296060667,6.56,False,"",44,C,39910,Atlanta
45,2012-07-13,79.97,3523,1911685192,8684,False,"",45,B,118221,Tampa-St. Pete
3,2013-05-10,68.93,3392,,,False,"",3,B,37392,Denver
25,2011-04-08,42.11,3.72,2081092642,7287,False,"",25,B,128107,Kansas City
31,2013-06-21,82.27,3479,,,False,"",31,A,203750,Atlanta
17,2011-07-08,70.6,3563,1291125,6745,False,"",17,B,93188,Charlotte
27,2010-08-06,77.45,2942,1364741118,7982,False,"",27,A,204184,Houston
5,2013-04-19,67.43,3451,2257665018,5278,False,"",5,B,34875,Austin
33,2011-02-25,54.89,3398,128.13,8951,False,"",33,A,39690,Atlanta
42,2012-03-30,67.92,4294,1309670968,7545,False,"",42,C,39690,Los Angeles
5,2010-11-19,52.52,2771,212445487,6768,False,"",5,B,34875,Austin
25,2012-03-02,36.01,3816,2136718127,6961,False,"",25,B,128107,Kansas City
23,2010-08-13,67.43,2.81,132.63,5326,False,"",23,B,114533,Philadelphia
38,2012-05-11,77.27,4186,1311453333,11627,False,"",38,C,39690,Kansas City
8,2011-04-15,63.55,3743,2187262524,6297,False,"",8,A,155078,San Diego
27,2012-10-26,58.99,4071,1427624113,8,False,"",27,A,204184,Houston
23,2012-05-11,52.9,3947,1380882667,4125,False,"",23,B,114533,Philadelphia
11,2012-10-12,69.94,3601,2269239785,6034,False,"",11,A,207499,Los Angeles
42,2012-06-01,80.06,4277,1309592258,7382,False,"",42,C,39690,Los Angeles
38,2012-07-13,95.61,3723,130683,10926,False,"",38,C,39690,Kansas City
3,2010-05-28,78.6,2759,2142037634,7343,False,"",3,B,37392,Denver
11,2010-05-28,79.69,2759,2142037634,7343,False,"",11,A,207499,Los Angeles
1,2012-03-02,60.96,3.63,2208480454,7348,False,"",1,A,151315,Houston
21,2011-05-27,76.86,3786,2151544822,7931,False,"",21,B,140167,Salt Lake City
18,2011-05-06,54.17,4078,1345143667,8975,False,"",18,B,120653,Los Angeles
37,2011-09-09,77.94,3546,2146155376,8177,True,"",37,C,39910,Austin
41,2012-02-03,31.65,3031,1968728921,6589,False,"",41,A,196321,Los Angeles
1,2010-06-25,84.34,2653,2113386526,7808,False,"",1,A,151315,Houston
33,2013-03-15,63.26,3885,1324668065,6806,False,"",33,A,39690,Atlanta
44,2012-02-03,31.39,3077,1303496774,5774,False,"",44,C,39910,Atlanta
14,2012-02-03,42.96,3617,1896122277,8424,False,"",14,A,200898,Dallas-Ft.Worth
42,2010-09-10,84.04,2961,1261145806,9199,True,"",42,C,39690,Los Angeles
30,2011-07-22,90.27,3651,2150749122,7852,False,"",30,C,42988,Los Angeles
40,2010-09-24,55.63,2718,1327619333,5326,False,"",40,A,155083,Charlotte
22,2011-09-23,62.36,3758,14032725,8023,False,"",22,B,119557,Houston
11,2013-03-01,54.59,3711,2281064444,6108,False,"",11,A,207499,Los Angeles
15,2010-03-26,39.53,2963,131863129,8.35,False,"",15,B,123737,Denver
42,2010-04-09,65.29,3004,1266019032,9524,False,"",42,C,39690,Los Angeles
14,2013-07-05,77.5,3614,,,False,"",14,A,200898,Dallas-Ft.Worth
4,2013-05-31,79.17,3438,,,False,"",4,A,205863,Houston
45,2010-04-16,54.28,2899,1816924769,8899,False,"",45,B,118221,Tampa-St. Pete
43,2010-12-17,56.51,2869,2033996521,10.21,False,"",43,C,41062,San Diego
25,2010-06-11,63.68,2809,2046679198,7856,False,"",25,B,128107,Kansas City
11,2010-07-02,83.09,2669,2145463222,7346,False,"",11,A,207499,Los Angeles
17,2012-04-20,47.69,3845,1311173333,6235,False,"",17,B,93188,Charlotte
27,2012-07-06,82.08,3646,1422234298,8239,False,"",27,A,204184,Houston
16,2011-06-17,58.34,3697,1929034759,6339,False,"",16,B,57197,Dallas-Ft.Worth
38,2013-02-01,49.54,44715,1321537097,9.91,False,"",38,C,39690,Kansas City
35,2012-10-12,55.4,4,1429376167,8665,False,"",35,B,103681,Austin
17,2010-05-14,47.28,2962,1262085484,6635,False,"",17,B,93188,Charlotte
44,2012-10-12,55.1,3797,1311083333,5217,False,"",44,C,39910,Atlanta
32,2011-11-25,40.22,3424,1957704,8513,True,"",32,A,203007,Denver
36,2012-11-23,60.96,3.21,2222296722,6228,True,"",36,A,39910,Salt Lake City
33,2010-10-15,80.49,44776,1263266774,9265,False,"",33,A,39690,Atlanta
1,2011-12-09,43.93,3158,2189618456,7866,False,"",1,A,151315,Houston
6,2010-03-26,53.74,2732,212533737,7259,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
19,2011-03-18,40.32,3796,1338492258,7771,False,"",19,A,203819,Philadelphia
38,2010-05-21,76.2,44898,1261843871,14099,False,"",38,C,39690,Kansas City
36,2011-05-27,81.28,3786,2142408462,44628,False,"",36,A,39910,Salt Lake City
14,2011-08-05,78.22,3842,1863734038,8625,False,"",14,A,200898,Dallas-Ft.Worth
14,2013-07-26,76.06,3804,,,False,"",14,A,200898,Dallas-Ft.Worth
21,2010-12-31,47.19,2943,211064774,8163,True,"",21,B,140167,Salt Lake City
1,2011-11-18,62.25,3308,2182205088,7866,False,"",1,A,151315,Houston
33,2010-12-10,60.72,3091,1267934,9265,False,"",33,A,39690,Atlanta
19,2011-06-10,68.26,4025,1349425484,7658,False,"",19,A,203819,Philadelphia
44,2012-02-17,36.57,3119,1304546207,5774,False,"",44,C,39910,Atlanta
13,2010-10-08,63.03,2841,1262791667,7795,False,"",13,A,219622,Los Angeles
30,2012-08-17,85.55,3571,2216751459,6565,False,"",30,C,42988,Los Angeles
30,2010-09-17,83.03,2582,2111806415,8099,False,"",30,C,42988,Los Angeles
4,2012-01-27,40.31,3.29,1303144516,4607,False,"",4,A,205863,Houston
44,2010-06-25,71.83,2.82,1261266,7972,False,"",44,C,39910,Atlanta
17,2013-03-29,33.64,3518,1325914516,5275,False,"",17,B,93188,Charlotte
7,2010-08-13,60.13,2723,1902611552,9017,False,"",7,B,70713,Cleveland-Akron
29,2010-12-03,39.42,3065,1327566667,10524,False,"",29,B,93638,Chicago
13,2012-06-15,65.97,3756,1308295333,5965,False,"",13,A,219622,Los Angeles
6,2010-09-03,82.15,2577,2130519222,6973,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
26,2012-10-12,45.19,4029,1389117,7138,False,"",26,A,152513,Los Angeles
9,2012-03-16,59.94,3734,2249594902,5667,False,"",9,B,125833,Dallas-Ft.Worth
3,2012-10-19,73.44,3594,2269688442,6034,False,"",3,B,37392,Denver
40,2012-01-27,22.91,3568,1369598387,4261,False,"",40,A,155083,Charlotte
9,2013-04-05,56.16,3583,2288892482,4893,False,"",9,B,125833,Dallas-Ft.Worth
12,2010-03-05,53.77,2987,1265782857,13975,False,"",12,B,112238,Chicago
16,2010-12-10,32.02,2728,1909741069,6986,False,"",16,B,57197,Dallas-Ft.Worth
16,2013-03-01,18.86,3638,2011548374,5415,False,"",16,B,57197,Dallas-Ft.Worth
9,2012-06-15,82.21,3393,2255070634,5539,False,"",9,B,125833,Dallas-Ft.Worth
14,2013-01-04,32.87,3592,1926596222,8625,False,"",14,A,200898,Dallas-Ft.Worth
34,2010-02-12,36.13,2573,1264962581,9521,True,"",34,A,158114,Cleveland-Akron
4,2011-07-22,82.84,3627,1291507742,5644,False,"",4,A,205863,Houston
6,2011-06-17,87.08,3637,2165371616,6855,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
34,2012-06-22,78.85,3329,1307929,9575,False,"",34,A,158114,Cleveland-Akron
16,2011-01-21,44740,2973,1915731924,6614,False,"",16,B,57197,Dallas-Ft.Worth
1,2010-12-10,46.33,2843,2114659526,7838,False,"",1,A,151315,Houston
27,2012-12-28,36.05,3785,1425385253,8,True,"",27,A,204184,Houston
37,2013-04-12,66.05,3529,223836362,6143,False,"",37,C,39910,Austin
8,2013-05-03,61.99,3386,,,False,"",8,A,155078,San Diego
34,2011-07-22,80.75,3627,1291507742,10641,False,"",34,A,158114,Cleveland-Akron
18,2013-07-12,77.34,3645,,,False,"",18,B,120653,Los Angeles
4,2010-07-02,73.66,2668,1261392,7372,False,"",4,A,205863,Houston
33,2012-11-23,64.74,3759,1313766667,6895,True,"",33,A,39690,Atlanta
40,2011-09-09,64.83,3809,1362745806,4584,True,"",40,A,155083,Charlotte
42,2013-05-10,74.59,3689,,,False,"",42,C,39690,Los Angeles
10,2010-11-26,55.33,3162,1266692667,9003,True,"",10,B,126512,Cleveland-Akron
26,2011-10-07,46.84,3633,136472,7598,False,"",26,A,152513,Los Angeles
20,2012-01-06,33.42,3422,2125711125,6961,False,"",20,A,203742,Tampa-St. Pete
8,2011-07-15,84.26,3575,2187746217,6425,False,"",8,A,155078,San Diego
45,2011-04-15,53.69,3821,1855339821,8521,False,"",45,B,118221,Tampa-St. Pete
32,2012-06-29,81.95,3693,197785577,44812,False,"",32,A,203007,Denver
11,2011-02-18,61.5,3045,2165843571,7551,False,"",11,A,207499,Los Angeles
26,2010-06-11,51.62,2.83,1324357419,8512,False,"",26,A,152513,Los Angeles
23,2012-03-02,25.91,3827,1374238966,4261,False,"",23,B,114533,Philadelphia
28,2011-01-14,43.15,3312,1273009355,14021,False,"",28,A,206302,Dallas-Ft.Worth
28,2010-04-16,64.95,3109,1265621,14099,False,"",28,A,206302,Dallas-Ft.Worth
20,2010-11-05,42.78,2917,205160837,7484,False,"",20,A,203742,Tampa-St. Pete
9,2011-03-18,63.82,3488,2179563371,6416,False,"",9,B,125833,Dallas-Ft.Worth
1,2012-03-09,58.76,3669,2210591887,7348,False,"",1,A,151315,Houston
39,2010-04-30,70.03,2.78,209170772,8464,False,"",39,A,184109,Chicago
13,2012-10-05,61.79,3815,1310756667,5621,False,"",13,A,219622,Los Angeles
32,2011-06-17,67.38,3697,1929034759,8595,False,"",32,A,203007,Denver
20,2012-10-19,56.26,3969,2161464699,7293,False,"",20,A,203742,Tampa-St. Pete
28,2011-12-02,52.5,3701,1298459667,12.89,False,"",28,A,206302,Dallas-Ft.Worth
29,2012-04-20,58.81,4046,1379230667,9.14,False,"",29,B,93638,Chicago
43,2011-05-27,80.89,3786,2073119816,10581,False,"",43,C,41062,San Diego
41,2010-02-12,44674,2572,1894642725,7541,True,"",41,A,196321,Los Angeles
14,2013-04-05,43.94,3763,1935160471,8335,False,"",14,A,200898,Dallas-Ft.Worth
39,2012-08-03,84.05,3417,2206319358,6623,False,"",39,A,184109,Chicago
30,2012-11-16,54.06,3252,2231469028,6.17,False,"",30,C,42988,Los Angeles
32,2012-04-06,51.49,3854,1975971285,44812,False,"",32,A,203007,Denver
7,2010-03-26,23.33,2717,1897195417,9014,False,"",7,B,70713,Cleveland-Akron
8,2010-07-16,77.49,2623,2144640599,6315,False,"",8,A,155078,San Diego
1,2012-10-19,67.97,3594,2234257233,6573,False,"",1,A,151315,Houston
14,2012-11-09,41.2,3771,1922649882,8667,False,"",14,A,200898,Dallas-Ft.Worth
35,2010-12-17,31.62,3.14,1365292811,8763,False,"",35,B,103681,Austin
1,2012-02-17,45.32,3.51,2204257586,7348,False,"",1,A,151315,Houston
10,2013-02-01,51.86,44715,1321537097,6897,False,"",10,B,126512,Cleveland-Akron
41,2011-11-18,36.64,3479,1957184713,6759,False,"",41,A,196321,Los Angeles
45,2012-04-27,53.2,4004,1908680064,8567,False,"",45,B,118221,Tampa-St. Pete
32,2013-01-18,18.82,2889,2007382625,7107,False,"",32,A,203007,Denver
4,2012-10-26,63.64,3514,1311930968,3879,False,"",4,A,205863,Houston
11,2011-10-21,70.91,3353,2209144005,7197,False,"",11,A,207499,Los Angeles
21,2011-02-04,36.33,2989,2122240646,8028,False,"",21,B,140167,Salt Lake City
25,2011-01-07,29,3193,2046487803,7343,False,"",25,B,128107,Kansas City
14,2011-09-23,63.75,3711,1870295321,8625,False,"",14,A,200898,Dallas-Ft.Worth
6,2011-03-18,65.07,3488,2159035078,6858,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
3,2012-07-27,84.94,3407,2254537579,6334,False,"",3,B,37392,Denver
44,2011-08-12,75.95,3606,1292015806,6.56,False,"",44,C,39910,Atlanta
10,2010-10-22,68.12,3014,1263815484,9003,False,"",10,B,126512,Cleveland-Akron
27,2011-09-02,71.44,3879,140196985,7.85,False,"",27,A,204184,Houston
17,2011-09-02,69.31,3.58,1293259355,6745,False,"",17,B,93188,Charlotte
13,2010-06-25,71.83,2.82,1261266,8107,False,"",13,A,219622,Los Angeles
42,2011-02-11,51.51,3381,127859129,8744,True,"",42,C,39690,Los Angeles
10,2010-10-01,86.01,3001,1262346,9003,False,"",10,B,126512,Cleveland-Akron
14,2011-07-01,74.04,3748,1859119885,8625,False,"",14,A,200898,Dallas-Ft.Worth
7,2010-09-24,47.55,2793,1905713264,9017,False,"",7,B,70713,Cleveland-Akron
31,2010-09-24,80.79,2624,2112552578,8099,False,"",31,A,203750,Atlanta
39,2011-04-08,69.45,3622,2138116658,44628,False,"",39,A,184109,Chicago
4,2010-03-12,49.63,2704,1266042857,8623,False,"",4,A,205863,Houston
20,2012-12-14,41.26,3637,2163629276,7293,False,"",20,A,203742,Tampa-St. Pete
29,2012-11-30,37.89,3713,1384020333,9151,False,"",29,B,93638,Chicago
13,2012-04-27,64.8,3842,1311266667,5965,False,"",13,A,219622,Los Angeles
30,2011-08-26,92.07,3523,215386897,7852,False,"",30,C,42988,Los Angeles
3,2010-02-26,52.05,2561,2146475127,7368,False,"",3,B,37392,Denver
42,2010-08-27,84.99,3022,1260892903,9199,False,"",42,C,39690,Los Angeles
14,2012-06-15,71.93,3.62,1910299731,8567,False,"",14,A,200898,Dallas-Ft.Worth
9,2011-03-11,54.75,3459,2176977326,6416,False,"",9,B,125833,Dallas-Ft.Worth
17,2011-07-29,68.59,3574,1291677097,6745,False,"",17,B,93188,Charlotte
28,2011-09-16,76.36,3918,1294306,13503,False,"",28,A,206302,Dallas-Ft.Worth
27,2011-04-01,37.27,3811,1379558929,7725,False,"",27,A,204184,Houston
45,2012-08-10,78.65,3722,1911626135,8684,False,"",45,B,118221,Tampa-St. Pete
31,2010-08-13,89.65,2692,2112951413,8099,False,"",31,A,203750,Atlanta
1,2012-04-13,69.07,3891,2215102105,7143,False,"",1,A,151315,Houston
11,2011-11-25,70.03,3236,2219011185,7197,True,"",11,A,207499,Los Angeles
11,2011-09-30,84.4,3355,220085696,7567,False,"",11,A,207499,Los Angeles
25,2012-08-03,72.08,3654,2147433514,7.28,False,"",25,B,128107,Kansas City
12,2013-03-29,62.86,4016,1325914516,9.91,False,"",12,B,112238,Chicago
42,2013-06-21,90.67,3766,,,False,"",42,C,39690,Los Angeles
43,2013-01-11,43.44,3243,215491394,8934,False,"",43,C,41062,San Diego
22,2010-07-23,76.91,2784,1364366924,8433,False,"",22,B,119557,Houston
24,2012-06-22,72.29,3722,1381629,8983,False,"",24,A,203819,Atlanta
21,2012-07-06,85.26,3227,2215215064,6565,False,"",21,B,140167,Salt Lake City
19,2012-02-03,36.22,3796,1370632581,7943,False,"",19,A,203819,Philadelphia
39,2011-05-06,68.75,3906,2145240376,44628,False,"",39,A,184109,Chicago
18,2011-12-02,46.25,3501,1364909333,8471,False,"",18,B,120653,Los Angeles
40,2011-11-18,41.85,3571,1364666667,4.42,False,"",40,A,155083,Charlotte
14,2011-03-04,38.65,3433,1843879911,8549,False,"",14,A,200898,Dallas-Ft.Worth
26,2010-11-19,36.73,44623,1329172,8149,False,"",26,A,152513,Los Angeles
22,2012-05-18,61.9,3899,1420970115,7671,False,"",22,B,119557,Houston
42,2013-05-03,78.41,3671,,,False,"",42,C,39690,Los Angeles
3,2010-07-09,81.75,2642,2144265704,7346,False,"",3,B,37392,Denver
31,2012-01-13,45,3261,2195328198,7057,False,"",31,A,203750,Atlanta
40,2010-03-19,40.54,2834,1318242903,5892,False,"",40,A,155083,Charlotte
41,2010-09-10,63.3,2.78,1903958293,7335,True,"",41,A,196321,Los Angeles
42,2011-06-10,84.57,3981,1290357097,8494,False,"",42,C,39690,Los Angeles
16,2012-09-21,56.48,3765,198358523,6061,False,"",16,B,57197,Dallas-Ft.Worth
22,2010-05-07,63.81,2981,135962,8348,False,"",22,B,119557,Houston
33,2011-03-04,59.51,3674,12826475,8951,False,"",33,A,39690,Atlanta
20,2013-06-28,74.02,3639,,,False,"",20,A,203742,Tampa-St. Pete
29,2012-11-09,40,3792,1385172581,9151,False,"",29,B,93638,Chicago
10,2013-04-12,66.61,3797,1327160968,6791,False,"",10,B,126512,Cleveland-Akron
21,2010-02-12,37.77,2548,2108979935,8324,True,"",21,B,140167,Salt Lake City
36,2013-05-24,80.03,3453,,,False,"",36,A,39910,Salt Lake City
29,2011-08-05,75.33,3903,1360540323,9863,False,"",29,B,93638,Chicago
45,2010-09-03,78.37,2715,1826042922,8743,False,"",45,B,118221,Tampa-St. Pete
9,2013-05-31,78.83,3466,,,False,"",9,B,125833,Dallas-Ft.Worth
32,2012-06-22,74.85,3735,1977389345,44812,False,"",32,A,203007,Denver
15,2013-07-12,73.9,3791,,,False,"",15,B,123737,Denver
29,2011-01-07,32.56,3193,1328823226,10256,False,"",29,B,93638,Chicago
15,2012-07-27,73.9,3.82,1382033871,8193,False,"",15,B,123737,Denver
38,2011-03-18,64.21,3692,1285121935,14021,False,"",38,C,39690,Kansas City
33,2013-01-11,49.75,3542,131957,6806,False,"",33,A,39690,Atlanta
30,2010-06-04,82.68,2705,210833616,44600,False,"",30,C,42988,Los Angeles
8,2013-07-05,76.18,3422,,,False,"",8,A,155078,San Diego
6,2011-02-25,62.86,3065,2150679731,6858,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
20,2010-04-02,51,2.85,2040252842,7856,False,"",20,A,203742,Tampa-St. Pete
17,2012-01-13,20.28,3056,130244,6403,False,"",17,B,93188,Charlotte
42,2010-05-14,73.88,3145,1262085484,9524,False,"",42,C,39690,Los Angeles
35,2012-01-06,35.8,3422,1406461359,8744,False,"",35,B,103681,Austin
18,2013-05-17,56.18,3.63,,,False,"",18,B,120653,Los Angeles
26,2012-07-27,64.12,3701,1382033871,7405,False,"",26,A,152513,Los Angeles
27,2013-03-29,41.53,3983,143090106,7945,False,"",27,A,204184,Houston
38,2012-11-16,49.39,3834,1313258,10199,False,"",38,C,39690,Kansas City
6,2013-03-29,54.23,3606,2266318239,5372,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
6,2013-07-19,79.11,3556,,,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
18,2013-04-05,40.65,3772,1390569032,7788,False,"",18,B,120653,Los Angeles
24,2012-08-03,73.26,3819,1381735806,8953,False,"",24,A,203819,Atlanta
36,2010-12-03,54.44,2694,210376263,8476,False,"",36,A,39910,Salt Lake City
22,2010-12-10,28.43,3132,1365255714,8572,False,"",22,B,119557,Houston
33,2012-01-20,55.99,3.66,1302792258,7603,False,"",33,A,39690,Atlanta
20,2011-03-04,37.33,3433,2069153485,7343,False,"",20,A,203742,Tampa-St. Pete
9,2010-03-26,51.8,2732,2145531227,6415,False,"",9,B,125833,Dallas-Ft.Worth
1,2012-06-08,78.3,3452,2217494839,7143,False,"",1,A,151315,Houston
16,2011-09-02,63.44,3511,1945092113,6338,False,"",16,B,57197,Dallas-Ft.Worth
18,2011-03-25,36.65,3624,1339587419,9131,False,"",18,B,120653,Los Angeles
40,2013-05-03,54.09,3601,,,False,"",40,A,155083,Charlotte
6,2010-04-30,68.91,2.78,2118942725,7092,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
37,2012-05-11,76.55,3688,2204075581,6989,False,"",37,C,39910,Austin
26,2010-07-16,67.66,2796,1325667742,8445,False,"",26,A,152513,Los Angeles
37,2012-01-27,62.73,3.29,2187687195,7244,False,"",37,C,39910,Austin
20,2012-08-31,72.66,3867,2150878309,7.28,False,"",20,A,203742,Tampa-St. Pete
25,2010-12-31,25.89,3179,2046432267,7484,True,"",25,B,128107,Kansas City
3,2011-09-09,81.72,3546,2192135305,7567,True,"",3,B,37392,Denver
24,2011-09-02,68.14,3879,1362440968,8358,False,"",24,A,203819,Atlanta
6,2010-03-05,49.63,2625,2128745193,7259,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
23,2012-07-20,71.13,3.61,1382331935,4156,False,"",23,B,114533,Philadelphia
13,2011-06-10,61.39,3732,1290357097,7193,False,"",13,A,219622,Los Angeles
40,2011-01-21,14.64,3232,1330285161,5114,False,"",40,A,155083,Charlotte
24,2012-12-07,38.41,3.92,1383794,8693,False,"",24,A,203819,Atlanta
39,2012-07-27,82.89,3407,2206234054,6623,False,"",39,A,184109,Chicago
26,2013-05-31,50.9,3668,,,False,"",26,A,152513,Los Angeles
2,2012-11-16,52.72,3252,2231469028,6.17,False,"",2,A,202307,Cleveland-Akron
34,2013-03-08,53.69,3647,1324150714,8934,False,"",34,A,158114,Cleveland-Akron
20,2010-12-17,44766,3.14,2046321194,7484,False,"",20,A,203742,Tampa-St. Pete
23,2012-12-14,33.4,3639,1383685484,4145,False,"",23,B,114533,Philadelphia
32,2011-08-26,75.64,3485,1943796374,8622,False,"",32,A,203007,Denver
17,2012-09-07,61.99,3689,1309325484,5936,True,"",17,B,93188,Charlotte
35,2012-04-27,52.33,4004,1419596595,8876,False,"",35,B,103681,Austin
39,2012-08-17,84.72,3571,2207199609,6623,False,"",39,A,184109,Chicago
